analyzer_version, artist_7digitalid, artist_familiarity, artist_hotttnesss, artist_id, artist_latitude, artist_location, artist_longitude, artist_mbid, artist_name, artist_playmeid, genre, idx_artist_terms, idx_similar_artists, release, release_7digitalid, song_hotttnesss, song_id, title, track_7digitalid
, 249776, 0.5153102332305513, 0.2607967782533836, ARPOPBQ11F4C83D36D, nan, , nan, 987dbb5a-1593-4b83-8e42-fb6f3861154e, DJ Spinn, -1, , 0, 0, Soul Searchin Part 2, 648927, nan, SOJSFWQ12AB0180A1A, Times Up, 7189464
, 6808, 0.6138674723271659, 0.36103455642998344, ARJNQM51187FB54C55, nan, , nan, dbf013aa-9359-4403-978a-7b9cb9c7924e, Smut Peddlers, -1, , 0, 0, ISM, 463023, 0.34092275586437804, SORQSRN12AB018102E, Playstation Generation, 5154169
, 61234, 0.6649243624441277, 0.49638114568159253, ARN0DMU1187FB5B63A, nan, Philadelphia Pennsylvania, nan, debabff3-2559-46e5-862d-ef2a906d7010, Daryl Hall & John Oates, 2724, , 0, 0, Change Of Season, 296945, nan, SODXWSC12A8C13828F, Only Love, 3334291
, 29506, 0.40309525951655784, 0.301772341979143, ARF1FZV1187B98C928, 41.0981, Youngstown OH, -80.65079, eab6f070-310f-4c8b-98a6-a9fdcedb514e, Tiny Bradshaw, -1, , 0, 0, The History of Rhythm and Blues - Disc 3, 564496, nan, SOWPBNN12AB01848B1, Well Oh Well, 6248002
, 529956, 0.3023965616603286, 0.2670678407152754, ARKN6PC1187B98A4D0, nan, , nan, 1434bb77-b17e-4f0d-baa6-68afedabfad2, The California Cajun Orchestra, -1, , 0, 0, Not Lonesome Anymore, 227292, 0.3671544445612405, SOPWPTN12A58A7CBAF, Lake Charles Two-Step, 2484110
, 89866, 0.5678006012579979, 0.3735271701536804, ARFAKQ01187B990163, nan, , nan, 3e46f4da-eee2-455f-bb72-9ca83887e9e4, Georges Delerue, -1, , 0, 0, Chouans!, 686055, nan, SOGPLSC12AC468D55B, Aurèle et Céline, 7613003
, 6997, 0.39076083985338955, 0.2076758378001374, ARLLANI1187FB5116F, nan, , nan, be0363b0-35ca-41c7-9770-17f73deb77e7, Simon Harris, 53213, , 0, 0, Wicked Disco & Soul Breaks, 462652, nan, SOBAMAA12AB0187CB1, Sample Track 17, 5150342
, 397950, 0.5732706728412961, 0.29573749308101016, ARJJVXV11F50C4EF76, nan, , nan, , Population Reduction, -1, , 0, 0, Each Birth a New Disaster, 538236, 0.0, SOXPTZV12A58A7DF86, Road-Age at the Farmers Market, 5957506
, 52012, 0.31970494188633497, 0.21660646489226862, AR2L2GV11C8A42C818, nan, , nan, 93632e42-8fa8-41a0-9fca-14c63cc6ccbb, Marcel Azzola, -1, , 0, 0, LAccordeoniste, 312987, nan, SOZMRSH12A8C141244, Hymne A LAmour, 3540438
, 569314, 0.43175088524835326, 0.3337935308430428, ARBVUUG11F50C48750, nan, , nan, , Fajardo, -1, , 0, 0, Danzones de Ayer, 761403, nan, SOJIQVT12AB0189EB1, La Fluta Magica, 8428246
, 4779, 0.586950621729773, 0.43205407899019355, ARGJ0911187FB4613F, 40.71455, New York NY, -74.00712, 3aeb9e89-4fc3-46f4-a5a8-cf6c1b7e66a0, Maria Muldaur, 41489, , 0, 0, The L Word: Season 3, 776016, 0.6362872244273321, SOVZDMI12AB0188DA6, It Aint The Meat Its The Motion, 8585903
, 182785, 0.5493956187351183, 0.3794085347618864, ARFEV5S1187B99F2EA, 56.95468, Canada, -98.30897, 585a9c75-dcca-4019-97df-899921f841f9, Aeoliah, -1, , 0, 0, Zen Peace, 250871, nan, SOEDZFJ12A8C1370AE, Inner Chamber, 2746708
, 88418, 0.6174214066397045, 0.44925387694771113, AR7GOK91187FB455F5, 48.85692, Paris France, 2.34121, 0b3819e6-3fa1-4a50-a84c-f2a62643185d, Jean-Jacques Goldman, 26966, , 0, 0, Singulier 81 - 89, 284277, nan, SODJTQG12A8C135B04, Etre Le Premier, 3189558
, 268174, 0.5157293511134622, 0.29908830573843337, ARL6F541187B9ADC0C, nan, , nan, 21dcc22d-afa9-49af-8548-b116ed818ffa, Francky Vincent, -1, , 0, 0, Réchauffe Lhiver, 425923, 0.0, SOELWIL12A8C14373B, Lantillais Donne, 4754416
, 145733, 0.07551862406412492, 0.0, ARIIXHS11F50C48D0D, 33.62646, South Carolina, -80.9474, , Agency 1.9.9.4, 75290, , 0, 0, Undergrounds Series Vol. 1: Dayz Of Our Livez, 191878, nan, SOECOIA12A8C132F39, Dayz Of Our Livez, 2086238
, 477060, 0.3911088846318064, 0.24009840575296107, AR8BMEQ1187B9B4214, 38.2589, Missouri, -92.43659, a506c0c1-a837-4c5c-8062-78063bb27542, Pumpkin Buzzard, -1, , 0, 0, Perfect Dragon, 639908, nan, SOWGJTP12AB018637B, Requiem Blaster, 7102063
, 39546, 0.5906929179471623, 0.45281783769711387, AR5U94U1187FB5CDCF, nan, , nan, d83e599c-2d5a-44ec-b727-587e1455b1b5, John Hammond, 7350, , 0, 0, Bluesman, 575531, nan, SOFNAUM12AB01863B4, Aint That Loving You Baby, 6378562
, 229621, 0.3511824538830121, 0.08016693866425, AR051KA1187B98B2FF, nan, , nan, 9db08847-f7a8-4cd2-a425-3ab4adc5b4d3, Wilks, -1, , 0, 0, Brightess night, 288450, nan, SOJQTVV12A8C134387, That you fool ed me, 3237574
, 252884, 0.3324216353388219, 0.31449483650332366, ARMFXPI1187B99717E, nan, , nan, 9ff1f844-3f1b-4714-9cf6-f80cb4cb4565, The London Theatre Orchestra, -1, , 0, 0, Ultimate Cult Themes, 375063, 0.0, SOBBFPC12A8C142932, The Man From U.N.C.L.E., 4168867
, 586449, 0.34092589888196445, 0.08999872434630793, AR9696A1187FB550A1, nan, , nan, 57cf8730-91a5-460c-941a-b5c2c9c6e703, Nicolas Bacchus, -1, , 0, 0, Balades pour enfants louches, 785327, nan, SOWTJRG12AC9075799, Préliminaires_ par Philippe Pagès (feat. Philippe Pagès), 8688214
, 37132, 0.5856831498303938, 0.3604457658067229, AR78ZID1187B9B31ED, 18.11526, Jamaica, -77.27348, 85fcc6c7-4b54-40dd-bd0e-0df68309acea, Mikey Dread, -1, , 0, 0, SWALK, 248564, 0.37952332442218817, SODPYXE12A58A7AF97, Problems, 2944992
, 4010, 0.643182772912233, 0.500691340913453, AR3793X1187FB50CB3, nan, Middlesbrough England, nan, c707b37e-cb5c-4694-be4d-46beefcb2475, Chris Rea, -1, , 0, 0, Weekend Songs, 813528, 0.7584103191874918, SOGSOTK12A6D4FA596, Josephine (French Edit), 8990408
, 8899, 0.5771581238137459, 0.5121972430113413, AR0JPOG1187FB37383, nan, Japan, nan, 3fafb3eb-bd69-4463-b6aa-bf88472b6089, Lyrics Born, -1, , 0, 0, Everywhere At Once, 217149, 0.38293509007501925, SOXIIPZ12A8C13EDC0, Is It The Skin Im In?, 2364547
, 293676, 0.45360053886418067, 0.3508035740686485, ARN4IYF1187FB49D76, nan, , nan, 733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e, Pagan Wanderer Lu, -1, , 0, 0, European Monsoon, 820294, 0.2998774882739778, SODXTQB12AB018A5C0, Crustaceans As Castanets, 9059043
, 26851, 0.447913957610236, 0.4225755234173201, ARX2R5A1187FB5B85B, 33.74831, Joliet IL &amp; Atlanta GA, -84.39111, 3efd41cb-ac64-45a4-9483-9fe9039f2de3, Ann Nesby, 13105, , 0, 0, Ann Nesbys Soulful Christmas, 639325, nan, SONEIYL12AB0180FE4, Im Going All The Way (Album), 7097226
, 11422, 0.8216973167394691, 0.6017297557100237, ARXSABJ1187FB3C336, nan, Sacramento CA, nan, 7527f6c2-d762-4b88-b5e2-9244f1e34c46, Deftones, -1, , 0, 0, White Pony, 65697, 0.7155021691230083, SOUVHAM12A6D4FA42A, Korea (LP Version), 685403
, 39546, 0.5906929179471623, 0.45281783769711387, AR5U94U1187FB5CDCF, nan, , nan, d83e599c-2d5a-44ec-b727-587e1455b1b5, John Hammond, 7350, , 0, 0, The Best Of, 395259, nan, SOZXBAJ12AB017F858, Big Boss Man, 4388012
, 7609, 0.4151403678952871, 0.24973967120009483, ARWNGWU124207838D7, nan, , nan, , Peter Hunningale, 147338, , 0, 0, Mr. Government, 433010, nan, SOAMLRD12AAF3B35AC, Too Late, 4826911
, 11476, 0.8063641247652552, 0.5124556425769484, AREMPZY1187B9B8FF3, nan, Jackson MS, nan, c0cc5d77-937d-4296-a349-0a09d733fbfb, David Banner / Sky / Marcus, 2726, , 0, 0, MTA2-Baptized In Dirty Water, 46559, 0.21508031850922793, SOXQVRI12A6D4F8E28, The Christmas Song, 497540
, 61404, 0.7619863511693208, 0.4971973960516916, ARHR5BC1187B9AC348, nan, , nan, de11b037-d880-40e0-8901-0397c768c457, Eagles Of Death Metal, -1, , 0, 0, Heart On, 329238, nan, SOTBYJX12AB0188922, (I Used To Couldnt Dance) Tight Pants, 3701536
, 250063, 0.658016591872584, 0.4724954766649901, ARBZHTB1187FB3A725, nan, , nan, 36bb2418-3fa0-40c6-8805-a15498aec764, Aaron Watson, 9030, , 0, 0, Angels & Outlaws, 321603, 0.34580223396532944, SOSEVUC12A8C145671, Thats What I Like About a Country Song, 3623999
, 225639, 0.49098929376470146, 0.3405309902621162, ARD7DTC1187FB404DF, nan, , nan, a49961e2-70c5-454b-835b-7819bfa7c091, POLINA, 30880, , 0, 0, Kenourgios Erotas, 281529, nan, SOHTAHZ12A8C130B46, Kenourgios Erotas, 3139515
, 42450, 0.37476310334581664, 0.2569779936917517, ARECPYG11C8A42B5BF, nan, , nan, 2fc659fa-293f-4288-bff5-29447f31f628, 1. Futurologischer Congress, -1, , 0, 0, Schützt die Verliebten, 65217, nan, SOCVNKY12A6D4FBC5E, Machinenfunk, 678991
, 403475, 0.6135724869465727, 0.3786477786560696, ARROLGK1187FB5738D, 39.26271, Nevada City CA, -121.01914, 31e48c9d-8deb-48f5-83c3-67edb20d7f5e, The Advantage, -1, , 0, 0, Elf Titled, 547353, 0.5142983312649133, SOVJJGU12AB0186C4F, Ducktails - Moon, 6051281
, 356599, 0.5248213928703827, 0.3621621590015373, AR19JS91187B98CB66, nan, , nan, 524ccca7-a2bf-4ac5-abfa-f0fe5572ecf5, Captain Hollywood Project, -1, , 0, 0, Animals or Human, 621397, 0.3347065490692206, SOETRAW12AB0180F0E, The Way Love Is, 6900971
, 20804, 0.6061186456969245, 0.4091960356545295, ARM5JLS1187FB3615B, 34.27611, Itawamba County MS, -88.35068, 26fe36eb-fd75-4799-bf0f-fa502a7bcfe8, Tammy Wynette, 2973, , 0, 0, The World Of Tammy Wynette, 553590, 0.0, SOKETYB12AB018308E, It Is No Secret (What God Can Do), 6122000
, 3443, 0.7221052981201719, 0.48072478092092114, AR02IU11187FB513F2, nan, New York NY, nan, f19ad155-d809-4770-ab8d-7579467d9f55, Tito Puenté, 3198, , 0, 0, Salsa Salsa, 767880, nan, SOQOEGK12AB01883BB, Bata 6/8, 8502139
, 236406, 0.5099946875871698, 0.24742619452359993, ARCQQ3S1187B9A6D98, 31.1689, Texas, -100.07715, 03594284-3089-4c69-b87f-384e0aea312a, DJ Primo, -1, , 0, 0, Masters Of Darkness - The Best Early Rave & Hardcore, 521730, 0.0, SOZCHRE12A8C1404A4, Give It All You Got, 5767514
, 740906, 0.5400377489797789, 0.36005330653898404, AR1N6N61187FB4E25E, 23.0833, Havana Cuba [Jesus Maria], -82.4167, 915f84de-eac2-4e78-99ad-9ab6e2c50af6, Mongo Santamaria, 6530, , 0, 0, Arriba!, 388277, 0.27354543970785755, SOBAENB12AB017BFD8, Eres Tu, 4308435
, 304663, 0.5336595943709138, 0.3658223691365675, ARH3TXI1187FB3A486, 36.16778, NASHVILLE Tennessee, -86.77836, e004a126-7167-48f9-aeec-1e0cd75749f4, Kathy Troccoli, 7992, , 0, 0, Kathy Troccoli, 489541, 0.0, SOYCRXU12AB0180B86, Never My Love, 5433903
, 40119, 0.44585867085349606, 0.3120444556762467, AR3AIEI1187B992D8D, 54.31392, Great Britain / UK, -2.23218, 471087d4-3438-4f55-bb37-89cfe042b300, Marilyn Horne, 15167, , 0, 0, Rockabye Baby - Lullabies with Orchestra, 279150, nan, SOSIZPX12A8AE46AD3, Nana, 3108789
, 17247, 0.6796169574734832, 0.35447219105183414, ARB3YS71187FB4E54E, nan, , nan, ba713ef2-53b7-4990-92ff-8611dd6cb716, Tomorrow, 99170, , 0, 0, Tomorrow, 24732, 0.21508031850922793, SOJATJX12A6D4F6E77, Shy Boy (1999 Digital Remaster), 262268
, 2728, 0.407430399749988, 0.3185360299358178, ARI2JSK1187FB496EF, 51.50632, London England, -0.12714, 32111fcd-2338-472a-892b-4b329549e3ba, Nick Ingman, 20077, , 0, 0, Two Brothers, 53832, 0.2336019285813813, SOWYBEG12A6D4F9142, Kumal & Sangha, 561678
, 12699, 0.7036648899166419, 0.44822358922684985, AR7DFJP1187B992F13, nan, , nan, eca5dd0e-edc7-4658-85f0-762e263b4acd, Juana Molina, -1, , 0, 0, Segundo, 204047, 0.6499897555055976, SOSPTBA12A81C23A03, El Perro, 2215715
, 154506, 0.4969050610443408, 0.36192879815938855, ARYR56R1187FB3DEEE, nan, , nan, b3620030-fdea-4cf4-b9b0-cb5121451e53, Pepe Romero, -1, , 0, 0, Albéniz / Granados / Romero / Sor: Guitar Solos, 144485, nan, SOKWHFT12A8C13780E, Mallorca_ Op.202 - transcr. Marc Switzer, 2237685
, 618, 0.7864270833791762, 0.5122267383177268, AR035N21187FB3938E, 34.23294, Earth, -102.4102, 88e2147d-0332-46f6-85b2-b5f463ba957b, BT, -1, , 0, 0, Stealth, 64190, 0.3277366831778408, SOEGJRT12A6D4FCD65, Henrys Death, 665712
, 486551, 0.41365630344684723, 0.14190255414456035, ARFQTFS12086C14218, nan, , nan, 5a45b67f-c025-4713-8cd7-0ecc0fd608aa, Orenda, -1, , 0, 0, A Tale of a Tortured Soul, 652820, nan, SOHNSVU12AB01891F8, Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two), 7232726
, 92340, 0.6379952871042047, 0.4714418762745189, AR7U5BZ1187B997FFC, nan, , nan, 75fd76eb-09d8-4567-b24a-5fe43334ed15, Keep Of Kalessin, 54439, , 0, 0, Agnen: A Journey Through The Dark, 127411, 0.48023874797942395, SOSTWHL12A6D4FD2A9, As Mist Lay Silent Beneath, 1316034
, 33141, 0.7437924976420915, 0.47267074105300666, ARYGXKQ11E2835CE3B, nan, New York NY [Queens], nan, 6c81c5d0-5159-4be8-b774-aa8397ed5a93, Styles P, -1, , 0, 0, The Ghost Dub-Dime Mixtape, 822031, 0.24004055558698603, SOEOSKZ12AC392B55B, Back On My New S*** (feat. Tre Williams), 9075359
, 37132, 0.5856831498303938, 0.3604457658067229, AR78ZID1187B9B31ED, 18.11526, Jamaica, -77.27348, 85fcc6c7-4b54-40dd-bd0e-0df68309acea, Mikey Dread, -1, , 0, 0, Happy Family, 246079, nan, SOEJCIN12A8C132263, Your Love, 2671310
, 12222, 0.8078768678891759, 0.5051816158691929, ARIW1BH1187FB4C94A, -37.81753, Melbourne, 144.96715, b91f0973-002e-4237-a39f-c7e02e786e53, Architecture In Helsinki, -1, , 0, 0, Heart It Races Remixes, 467245, 0.5894388783115044, SODCIIZ12A8C13C0C5, Heart it Races (Yachts I Should Coco Mix), 5196959
, 19078, 0.46359371861967325, 0.36773193521021486, AR6KK741187B98C9E9, nan, New Orleans LA, nan, d3e79557-c278-40b6-89e6-ab8dc830b392, Roy Brown, 32286, , 0, 0, Long Bout Midnight, 747166, 0.26586104921065007, SOQHOZN12AC468B4BC, Rockin At Midnight, 8268868
, 505, 0.8531245232756404, 0.5916280240080216, ARLHO5Z1187FB4C861, nan, New York NY, nan, 9beb62b2-88db-4cea-801e-162cd344ee53, Beastie Boys, 173, , 0, 0, To The 5 Boroughs, 21631, nan, SOHDZDZ12A6D4F7238, Crawlspace, 224327
, 129713, 0.49219933133362154, 0.3449724560901687, AR0PUK71187B9AC3C0, 40.71455, New York NY, -74.00712, fd9f268a-89ef-4577-81f4-efebc9517a07, Marvin Hamlisch, 128443, , 0, 0, The Spy Who Loved Me (Soundtrack), 406415, 0.5488426175637882, SOQFLWF12AB017EF20, Anya, 4514967
, 136839, 0.48489313119554395, 0.3448719221712127, AR3752L1187FB4B67E, nan, , nan, 76f18c18-58df-47f9-9274-d3368d25129a, The Real Kids, 144545, , 0, 0, No Place Fast, 192891, nan, SOCUNKO12A8C132AF5, Problems, 2097151
, 498613, 0.1974608421955418, 0.0, ARCOAFH1269FCCF4AB, nan, , nan, , The FoolS Nose, -1, , 0, 0, Old News, 668922, 0.3277366831778408, SOJRZPS12AB01853C9, The Last Song, 7416580
, 423330, 0.5281976856823236, 0.33455514556052596, AR0NS5Z1187B99AF79, nan, , nan, e8dab86e-63e3-44a5-b657-26bf8642179f, Zuma, -1, , 0, 0, Juno, 718276, nan, SOLFRPO12AB018C705, Juno, 7963047
, 66541, 0.4205458495228202, 0.3135693426838017, ARHFEBO11F50C4825A, nan, , nan, , Flor Silvestre, 54513, , 0, 0, La Voz Que Acaricia, 83312, nan, SOZONTS12A6D4F746E, Que Viva El Amor, 874437
, 15396, 0.5516825262838522, 0.35233866791450225, ARAIJG51187B9B97A4, nan, , nan, 227f3e04-feb2-4741-b73f-70e266d32bf0, Café Quijano, -1, , 0, 0, La taberna del Buda, 111654, 0.46048484498641545, SOZSPRJ12A8C13EC7C, En mis besos, 1154744
, 4135, 0.6821012817114168, 0.42410827741635393, ARPATQ21187B9ACAFC, 53.4796, Manchester England, -2.24881, 01f4fb92-6bf0-4de5-83dc-3fe194e763bf, Happy Mondays, -1, , 0, 0, Bummed, 186364, 0.0, SOZEPNS12A8AE4766D, Performance (Remastered), 2020487
, 247656, 0.5069381099929625, 0.20985789077050906, AR137UW1187B98CCBA, nan, , nan, 5d84e905-4bbb-4dc1-8380-a796d2d62907, Charlie Byrd Trio, -1, , 0, 0, Ive Got the World On a String, 556943, nan, SOPHYGD12CF5F890A6, Ive Got The World On A String, 6159481
, 244557, 0.5144145542022819, 0.41375765725234637, AR3KXHI1187FB3A8BF, nan, , nan, 2989f1b7-b1db-40a4-ab9e-a28a3b6d6c45, Dora The Explorer, 24517, , 0, 0, Dora The Explorer, 315020, 0.46048484498641545, SOYIGVH12A8C144B02, Fairytale Land, 3565904
, 9222, 0.7936050803712417, 0.42631795640769016, AREBBGV1187FB523D2, nan, Houston TX, nan, 7685015d-bd3b-4888-9020-3288c421cc9f, Mike Jones, 2567, , 0, 0, Who Is Mike Jones? Screwed & Chopped, 138176, 0.0, SOUGRYN12A8AE4606C, Grandma (Screwed & Chopped Version), 1434166
, 101629, 0.49643679591393547, 0.29993529461995383, AR4O3MM1187FB3DF77, 18.22328, Puerto Rico, -66.42889, 2edd04f0-89fa-4630-90f1-1ccaec4dc093, Gisselle, 4572, , 0, 0, Atada, 413889, nan, SODWUKB12AB0180C2A, Tocame, 4613696
, 166143, 0.39438398580988143, 0.2809352942672366, ARHCHE61187B9AB217, 30.23513, Rayne LA, -92.26831, e4c9b74d-ad49-41f1-8b50-1b0d1ea188d4, Harry Choates, 197055, , 0, 0, Cajun Honky Tonk, 219484, nan, SOBLUAT12A8C140982, Jolie Blons Gone, 2394267
, 196884, 0.40417337085561617, 0.29634682845137034, AR90Z4C1187B98A260, nan, , nan, fd1069ae-f5f5-4ae7-8416-c0d081c6db36, Meiway, -1, , 0, 0, M20, 768659, 0.0, SOFKWOZ12AB018B51C, Aho, 8511484
, 24982, 0.5027118587787895, 0.3184307599723285, ARROUEA1187FB4AA0F, 38.8991, Washington, -77.029, 7b7c47a7-8bb4-41a3-9275-9438c914472f, Atom, -1, , 0, 0, I Have Returned, 481809, 0.0, SONCVTJ12AB01797ED, Know Thyself, 5361896
, 153135, 0.6155752551777887, 0.4356337409320513, ARFKY7F1187FB3EFAC, 52.88356, Tyneside England, -1.97406, b25cc6f7-0fd6-420f-96ff-6dcd4d24075e, Axe, -1, , 0, 0, Nemesis, 203312, nan, SOJHGDB12A8C137470, Midnight  (LP Version), 2208435
, 7033, 0.9209596453832599, 0.7057575532306025, ARVXU2X1187B9AE6D8, nan, New York NY, nan, f4a31f0a-51dd-4fa7-986d-3095c40c5ed9, Evanescence, 578, , 0, 0, The Open Door, 441073, 0.7389706804761275, SODQFQC12A8C13FD7A, Good Enough, 4919859
, 175858, 0.49899167275479245, 0.3253046738296753, ARD6L7O1187B995ADA, 51.73569, Chelmsford England, 0.47791, 1dcb045b-12f1-4105-97f0-61fcb1b152c5, Dave Valentin, 65432, , 0, 0, Sunshower, 364290, 0.21508031850922793, SOCLZZX12AB01849D3, Sunshower, 4054974
, 70032, 0.49019363397840465, 0.37747250731152715, ARYN8YT1187FB38396, nan, , nan, a1658d98-c4dc-40b9-8bbd-9793f44e64dd, Los Iracundos, 23883, , 0, 0, Discografia Completa Vol. 9, 747117, nan, SOGWCZV12AC468C081, Adios Pampa Mia, 8269241
, 198954, 0.03454318632520357, 0.0, ARDGFTD11F4C83C209, nan, , nan, , Dale Russ / Finn MacGinty, -1, , 0, 0, North Amerikay, 261440, nan, SOHERZY12A8C13C62F, Hornpipes: The First of May / the New Century, 2848790
, 323208, 0.36347553470080324, 0.0, ARBY23A1187B9A82E4, nan, , nan, 92d0242d-c47d-4e2b-915d-4f875a07c91f, Naseebo Lal, 149466, , 0, 0, Chithi Lae ke Kabootar Ja, 476476, nan, SOEIOPX12A8C1430AD, Sahnu bhul ke Maha, 5291004
, 16982, 0.6528013549210473, 0.44309894653198734, ARYG6CU1187FB3852B, nan, , nan, 67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9, Milk Inc., -1, , 0, 0, Supersized, 42842, 0.43016063701845586, SOMGYNM12A6D4F9B9B, Breakin, 455878
, 217325, 0.5044101146285818, 0.316315266064483, ARM9D241187FB4DB7D, 45.43811, Verona - Italy, 10.9915, af3159ef-ee8c-43fe-a84e-b7233618d880, Marygold, 94746, , 0, 0, Turned Left But Dont Know If It Was Right, 272680, 0.0, SOAHUNU12A6D4FEDCB, Restcure, 3040188
, 165270, 0.5817937658450281, 0.4019975433642836, ARD7TVE1187B99BFB1, nan, California - LA, nan, e77e51a5-4761-45b3-9847-2051f811e366, Casual, 4479, , 0, 0, Casual, 399933, 0.0, SOIYNOF12AB0182141, Bailando, 4438074
, 17457, 0.5463464694583766, 0.4137721731378543, ARN3X4T1187B99EA39, nan, , nan, a2cab261-63cc-4ccf-8023-6b6e8588bb62, Jacky Cheung, -1, , 0, 0, Zhen Qing Liu Lu, 46619, nan, SOJTYYE12A6D4F956E, Fen Shou Zong Yao Zai Yu Tian, 498163
, 18696, 0.5714024288978798, 0.3844259058848585, ARWX7AO1187B9B91AA, nan, , nan, 86845ceb-170e-4bc2-9006-cb360867d04b, Jose Luis Perales, 10892, , 0, 0, Colección Diamante, 63206, nan, SOPRMCE12A6D4FBBE5, Samaritanas Del Amor, 656039
, 272054, 0.3145511332616213, 0.0, AR7QCFK1187B98D320, nan, , nan, 5962b4cb-b898-420b-9b3e-98826b2863c5, Joe Derrane_ Frankie Gavin_ Brian McGrath, 112600, , 0, 0, Irelands Harvest, 715453, nan, SOOGAGO12AB0187473, The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe, 7935981
, 243633, 0.5931192721027791, 0.3730007395759258, ARZHUJU1187FB51176, nan, , nan, dc9fe516-b40e-4c39-84a8-584edc0b9742, Leigh Jones, -1, , 0, 0, Music in My Soul, 314435, nan, SOQCJNI12A8C142188, Same Game, 3557849
, 124036, 0.36280014168093827, 0.28228640563265106, ARW4AGO1187FB4F107, 33.45081, Indianola MS, -90.645, a32c74a4-4774-4b60-be49-341665450d46, Jazz Gillum, 54945, , 0, 0, Jazz Gillum Vol. 1 1936-1938, 174682, nan, SORYPLB12A8C142025, Boar Hog Blues, 1872922
, 10221, 0.6096366979313602, 0.3825930008756608, ARRT66G1187FB3DDF9, nan, Gilmer TX, nan, d6ae4b23-965f-485a-b2c2-66c43ffaef20, Freddie King, 15428, , 0, 0, Getting Ready... (World), 111872, 0.5268370340628927, SOBRZQM12A6D4F6896, Five Long Years, 1156652
, 69685, 0.5164895170173499, 0.13294601118708804, AREWYHV1241B9C696D, nan, , nan, , Dictafone, 114322, , 0, 0, Wrapped Up In A Five Pound Note, 88446, 0.0, SOWOLDP12A8C132015, Distractions, 932766
, 1299, 0.8453733038122141, 0.5344297136566577, ARRXG5Y1187B9AA016, nan, ABD, nan, 3a212655-d7d5-4570-9d31-4b7b1ef02629, G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo, -1, , 0, 0, Body Snatchers, 304239, 0.2538347361322313, SOSECUN12A8C13E654, Rider 4 Real, 3418079
, 820, 0.7708143665311318, 0.4772603896841658, ARSC6WR1187FB40B18, 46.91008, Jamestown ND, -98.70853, 5a2463af-eef0-4a22-bc8f-5865fbe9c78e, Peggy Lee, 9390, , 0, 0, Happy Day Collection - Fonzies Women, 727018, nan, SOBUHQT12AB0186C07, Mr. Wonderful, 8056742
, 25331, 0.5966423960408724, 0.3381040097228484, AREW7CO1187B9A1B0D, 34.05349, Los Angeles CA, -118.24532, 70925f4f-2c21-47dd-ac1d-bc651bf1b25b, Onesidezero, -1, , 0, 0, Is This Room Getting Smaller?, 571600, 0.4454545254934259, SOZCWXS12AB018514C, Eight (Album Version), 6348648
, 9943, 0.4847320154522624, 0.3327550679251849, ARHWO3N1187B98F196, 39.10295, Kansas City MO, -94.58306, , Eugene McDaniels, -1, , 0, 0, Right On!, 17131, 0.5387858799261868, SORBCPH12A67ADD062, Headless Heroes (LP Version), 183309
, 141951, 0.610330728063647, 0.4078215648614953, ART6QCS1187FB40CBD, nan, , nan, 2d6d27d3-b18b-4436-b174-b155ca917ab6, Los Auténticos Decadentes, 16395, , 0, 0, Vinyl Replica: El Milagro Argentino, 509686, nan, SOWIDQC12AB0183BAE, El Jorobadito, 5643590
, 4883, 0.7981586559379212, 0.4753930634423814, AR2KSTE1187FB57A36, nan, Fort Wayne Indiana, nan, e52a3cd0-6a7f-4cc0-b9d4-049b8871e849, Petra, 40764, , 0, 0, Petrafied! (Very Best Of Petra, 64418, 0.56142851762879, SOSYIEX12A58A7D0F7, More Power To Ya, 669194
, 345566, 0.5960115042023844, 0.3503493043539453, AR0VR1O1187B9A0F1F, 59.27074, Örebro, 15.21751, 724e826b-bd80-49ca-8bfe-4e470b0b9aa9, Truckfighters, -1, , 0, 0, Phi, 475640, 0.5763152923787652, SOGBEWD12A8C1427C8, Traffic, 5281025
, 176139, 0.4823560425909108, 0.3500785789894733, AR6YDKV1187B989230, nan, , nan, a3bbee3c-ef45-43e7-bf4f-ba0f871ea716, Roberto Torres, -1, , 0, 0, Lo Mejor De Roberto Torres / Vol. II, 257997, 0.0, SOPBAMQ12A8C13A815, Decima Del Tiempo De Antes, 2852188
, 41463, 0.49679462785104384, 0.36526089322010724, ARGUACZ1187FB3F35C, 41.68676, Elkhart IN, -85.97567, 6fe09087-5693-4189-aa12-8d148f294121, Connie Smith, 17351, , 0, 0, The Essential Connie Smith, 295597, nan, SOQAWIC12A8C13A120, Just One Time, 3322598
, 471418, 0.6895596901712081, 0.5290395723765623, ARH8B5X1187FB3B6C0, nan, , nan, 99b3468f-ade6-45b9-b3b8-edbcfd9d553a, Skeletonwitch, 184728, , 0, 0, Beyond the Permafrost, 632807, 0.7253186910061901, SOUOMRB12AB017EBE9, Within My Blood, 7025040
